Code  Long.   cos      sin    Name
000   0.000000.624110+0.778730Greenwich
607   8.000000.627700+0.776000Hagen Observatory, Ronkhausen
608 203.742000.936230+0.351560Haleakala-AMOS
609  12.853300.737720+0.673140Osservatorio Polino
610  11.343100.715770+0.696040Pianoro
611   8.653100.648770+0.758480Starkenburg Sternwarte, Heppenheim
612   7.100000.625000+0.778000Lenkerbeck
613   7.070900.625040+0.778000Heisingen
614   2.467000.662100+0.746900Soisy-sur-Seine
615   6.906700.712330+0.700140St. Veran
616  16.583480.654655+0.753466Brno
617   2.572500.664960+0.744370Arbonne la Foret
618   5.007700.727500+0.683820Martigues
619   2.090130.749506+0.659828Sabadell
620   2.951700.771100+0.634630Observatorio Astronomico de Mallorca
621   7.485030.629461+0.774501Bergisch Gladbach
622   7.568000.687780+0.723580Oberwichtrach
623   5.566700.635770+0.769320Liege
624   9.616700.647230+0.759770Dertingen
625 203.568300.935570+0.352010Kihei-AMOS Remote Maui Experimental Site
626   4.986400.628470+0.775240Geel
627   5.214600.720020+0.691680Blauvac
628   6.843660.624789+0.778184Mulheim-Ruhr
629  20.151100.692730+0.718800Szeged Observatory
630   7.236700.670510+0.739510Osenbach
631  10.022930.595992+0.800307Hamburg-Georgswerder
632  11.173900.723800+0.687730San Polo A Mosciano
633   9.933900.719300+0.692380Romito
634   5.145600.701820+0.710070Crolles
635   2.901900.736050+0.674670Pergignan
636   6.979400.625240+0.777830Essen
637  10.090300.593260+0.802320Hamburg-Himmelsmoor
638   8.893300.617780+0.783740Detmold
639  13.723300.629330+0.774560Dresden
640  13.599600.642900+0.763400Senftenberger Sternwarte
641  20.027200.824680-0.563740Overberg
642 236.685000.664800+0.744500Oak Bay, Victoria
643 243.279400.835070+0.548680OCA-Anza Observatory
644 243.140220.836325+0.546877Palomar Mountain/NEAT
645 254.179420.841945+0.538563Apache Point-Sloan Digital Sky Survey
646 242.436900.829990+0.556030Santana Observatory, Rancho Cucamonga
647 245.968300.633700+0.771200Stone Finder Observatory, Calgary
648 249.398220.852115+0.522053Winer Observatory, Sonoita
649 265.300300.782070+0.621170Powell Observatory, Louisburg
650 242.902800.835100+0.548360Temecula
651 249.419160.852069+0.522123Grasslands Observatory, Tucson
652 245.933300.629100+0.774900Rock Finder Observatory, Calgary
653 237.867800.680910+0.729960Torus Observatory, Buckley
654 242.318410.826471+0.561727Table Mountain Observatory, Wrightwood-PHMC
655 236.383000.665600+0.743800Sooke
656 236.392100.665800+0.743670Victoria
657 236.690300.664370+0.744910Climenhaga Observatory, Victoria
658 236.583000.663631+0.745601Dominion Astrophysical Observatory
659 237.051400.662570+0.746500Heron Cove Observatory, Orcas
660 237.737900.790380+0.610590Leuschner Observatory, Berkeley
661 245.711700.632510+0.772220Rothney Astrophysical Observatory, Priddis
662 238.354500.796190+0.603350Lick Observatory, Mount Hamilton
663 248.313600.834830+0.548790Red Mountain Observatory
664 239.277500.684000+0.727300Manastash Ridge Observatory
665 240.990300.822150+0.567810Wallis Observatory
666 241.169200.827000+0.560400Moorpark College Observatory
667 240.009210.684483+0.726626Wanapum Dam
668 240.820000.821000+0.568000San Emigdio Peak
669 240.823800.825400+0.562790Ojai
670 240.955800.827750+0.559220Camarillo
671 242.001980.827184+0.560523Stony Ridge
672 241.943600.827940+0.559420Mount Wilson
673 242.317830.826474+0.561722Table Mountain Observatory, Wrightwood
674 242.336050.826464+0.561730Ford Observatory, Wrightwood
675 243.137460.836357+0.546831Palomar Mountain
676 242.390700.835530+0.547620San Clemente
677 242.828100.827460+0.560120Lake Arrowhead
678 248.259700.833520+0.550830Fountain Hills
679 244.536700.857920+0.512920San Pedro Martir
680 244.780000.833000+0.554000Los Angeles
681 245.885800.629540+0.774590Calgary
682 247.638100.799320+0.599320Kanab
683 248.918200.847510+0.529220Goodricke-Pigott Observatory, Tucson
684 247.510000.825120+0.563560Prescott
685 247.840000.816000+0.575000Williams
686 249.209200.845120+0.533590U. of Minn. Infrared Obs., Mt. Lemmon
687 248.347300.818480+0.573180Northern Arizona University, Flagstaff
688 248.464500.819380+0.571930Lowell Observatory, Anderson Mesa Station
689 248.260100.818510+0.573190U.S. Naval Observatory, Flagstaff
690 248.336700.818320+0.573440Lowell Observatory, Flagstaff
691 248.399660.849466+0.526479Steward Observatory, Kitt Peak-Spacewatch
692 249.051300.846790+0.530360Steward Observatory, Tucson
693 249.267450.845317+0.533211Catalina Station, Tucson
694 248.994300.847000+0.530090Tumamoc Hill, Tucson
695 248.405330.849504+0.526425Kitt Peak
696 249.115400.852050+0.522490Whipple Observatory, Mt. Hopkins
697 248.383810.849546+0.526308Kitt Peak, McGraw-Hill
698 249.267360.845316+0.533212Mt. Bigelow
699 248.463310.819380+0.571930Lowell Observatory-LONEOS
700 250.381700.806560+0.589600Chinle
701 249.797160.853823+0.519224Junk Bond Observatory, Sierra Vista
702 252.811700.830500+0.556100Joint Obs. for cometary research, Socorro
703 249.267360.845315+0.533213Catalina Sky Survey
704 253.340930.831869+0.553542Lincoln Laboratory ETS, New Mexico
705 254.179420.841945+0.538563Apache Point
706 253.936600.782940+0.620430Salida
707 254.560000.774000+0.633000Chamberlin field station
708 255.047500.770920+0.635200Chamberlin Observatory, Denver
709 254.228820.840250+0.541096W & B Observatory, Cloudcroft
710 254.733600.779800+0.624580MPO Observatory, Florissant
711 255.978500.861140+0.507310McDonald Observatory, Fort Davis
712 255.118670.778365+0.626250USAF Academy Observatory, Colorado Springs
713 254.989700.768650+0.637930Thornton
714 246.817300.824440+0.564390Bagdad
715 253.275900.845460+0.532640Jornada Observatory, Las Cruces
716 255.248900.777530+0.627310Palmer Divide Observatory, Colorado Springs
717 256.048100.861600+0.506360Prude Ranch
718 247.704200.760040+0.648020Tooele
719 253.086080.829384+0.557204Etscorn Observatory
720 259.626100.902160+0.430180Universidad de Monterrey
721 259.731200.762710+0.644760Lime Creek
722 264.419200.870170+0.491100Missouri City
723 263.330000.821340+0.568610Cottonwood Observatory, Ada
724 260.805300.943880+0.330260National Observatory, Tacubaya
725 261.345300.868830+0.493580Fair Oaks Ranch
726 265.693300.690240+0.721200Brainerd
727 262.538720.813941+0.579096Zeno Observatory, Edmond
728 262.608400.886100+0.461940Corpus Christi
729 262.878580.648804+0.758451Glenlea Astronomical Observatory, Winnipeg
730 262.841430.671544+0.738537University of North Dakota, Grand Forks
731 272.671100.772900+0.632440Rose-Hulman Observatory, Terre Haute
732 263.230000.955910+0.293590Oaxaca
733 263.354600.838020+0.543870Allen, Texas
734 263.998600.779430+0.624490Farpoint Observatory, Eskridge
735 264.406400.872133+0.487634George Observatory, Needville
736 263.335700.870060+0.491320Houston
737 275.663300.828200+0.558600New Bullpen Observatory, Alpharetta
738 267.673300.778800+0.625200Observatory of the State University of Missouri
739 265.244000.779650+0.624190Sunflower Observatory, Olathe
740 265.338300.851100+0.523300SFA Observatory, Nacogdoches
741 266.850300.714930+0.696920Goodsell Observatory, Northfield
742 266.312160.748989+0.660428Drake University, Des Moines
743 267.761480.708545+0.703382University of Minnesota, Minneapolis
744 273.837800.768840+0.637350Doyan Rose Observatory, Indianapolis
745 267.174700.775690+0.629060Morrison Obervatory, Glasgow
746 275.225400.725510+0.685970Brooks Observatory, Mt. Pleasant
747 268.929200.863730+0.502270Highland Road Park Observatory
748 268.468000.750140+0.659120Van Allen Observatory, Iowa City
749 276.164200.827950+0.559020Oakwood
750 268.728200.710590+0.701310Hobbs Observatory, Fall Creek
751 269.243900.780380+0.623240Lake Saint Louis
752 275.464700.822780+0.566590Puckett Observatory, Mountain Town
753 270.590690.731622+0.679491Washburn Observatory, Madison
754 271.443200.737620+0.673030Yerkes Observatory, Williams Bay
755 274.647800.733530+0.677430Optec Observatory
756 272.325670.743605+0.666407Dearborn Observatory, Evanston (bef. July 1939)
757 280.005000.809600+0.585100High Point
758 279.237900.880440+0.472570BCC Observatory, Cocoa
759 273.194700.809460+0.585300Nashville
760 273.604800.772160+0.633370Goethe Link Observatory, Brooklyn
761 277.645600.881380+0.470830Zephyrhills
762 274.200800.708850+0.703040Four Winds Observatory, Lake Leelanau
763 280.465800.721570+0.690090King City
764 275.143900.832640+0.552050Puckett Observatory, Stone Mountain
765 275.577500.776690+0.627840Cincinnati
766 275.516700.736000+0.674770Michigan State University Obs., East Lansing
767 276.269700.741020+0.669300Ann Arbor
768 272.324880.743585+0.666430Dearborn Observatory, Evanston (aft. Oct. 1939)
769 276.989200.767160+0.639360McMillin Observatory, Columbus
770 274.078600.775730+0.629000Crescent Moon Observatory, Columbus
771 277.570000.922000+0.389000Boyeros Observatory, Havana
772 284.086500.705170+0.706690Boltwood Observatory, Stittsville
773 278.431800.749660+0.659660Warner and Swasey Observatory, Cleveland
774 278.925000.749050+0.660390Warner and Swasey Nassau Station, Chardon
775 284.616800.760290+0.647430Sayre Observatory, South Bethlehem
776 284.466900.734720+0.676190Foggy Bottom, Hamilton
777 280.601700.724540+0.686950Toronto
778 279.977800.761720+0.645820Allegheny Observatory, Pittsburgh
779 280.577900.722190+0.689430David Dunlap Observatory, Richmond Hill
780 281.477800.788680+0.612800Leander McCormick Observatory, Charlottesville
781 281.507501.000450-0.004050Quito
782 281.650000.999000+0.000000Quito, comet astrograph station
783 282.020000.783000+0.622000Rixeyville
784 282.214600.741400+0.668950Stull Observatory, Alfred University
785 285.354200.763230+0.643970Fitz-Randolph Observatory, Princeton
786 282.934500.779060+0.624870U.S. Naval Obs., Washington (since 1893)
787 282.949400.779340+0.624510U.S. Naval Obs., Washington (before 1893)
788 284.366700.769530+0.636500Mount Cuba Observatory, Wilmington
789 284.594000.731880+0.679220Litchfield Observatory, Clinton
790 284.283500.703430+0.708400Dominion Observatory, Ottawa
791 284.523600.767130+0.639370Flower and Cook Observatory, Philadelphia
792 288.299050.751746+0.657236University of Rhode Island, Quonochontaug
793 286.220000.736600+0.674070Dudley Observatory, Albany (before 1893)
794 286.110000.747890+0.661610Vassar College Observatory, Poughkeepsie
795 286.038610.757969+0.650106Rutherford
796 286.450000.755000+0.654000Stamford
797 287.075100.752180+0.656760Yale Observatory, New Haven
798 287.015400.750930+0.658220Yale Observatory, Bethany
799 288.865000.738960+0.671500Winchester
800 288.451100.960060-0.280210Harvard Observatory, Arequipa
801 288.442330.738364+0.672183Oak Ridge Observatory
802 288.871640.739802+0.670574Harvard Observatory, Cambridge
803 288.916700.745430+0.664360Taunton
804 289.312100.834210-0.549760Santiago-San Bernardo
805 288.980000.839970-0.541450Santiago-Cerro El Roble
806 289.451300.835840-0.547380Santiago-Cerro Calan
807 289.194100.865600-0.499800Cerro Tololo Observatory, La Serena
808 290.670800.850980-0.524140El Leoncito
809 289.266260.873440-0.486052European Southern Observatory, La Silla
810 288.515400.737120+0.673520Wallace Observatory, Westford
811 289.895650.752586+0.656289Maria Mitchell Observatory, Nantucket
812 288.454300.839920-0.540930Vina del Mar
813 289.308300.835330-0.548050Santiago-Quinta Normal (1862-1920)
814 288.419170.746007+0.663734North Scituate
815 289.347900.835390-0.547990Santiago-Santa Lucia (1849-1861)
816 285.758300.716450+0.695420Rand Observatory
817 288.610400.740180+0.670170Sudbury
818 286.416700.704000+0.707900Gemeaux Observatory, Laval
819 284.385000.697200+0.714510Val-des-Bois
820 295.375810.930491-0.365872Tarija
821 295.450410.852688-0.521032Cordoba-Bosque Alegre
822 295.801370.854203-0.518325Cordoba
823 288.169100.737150+0.673540Fitchburg
824 285.752800.716410+0.695460Lake Clear
825 288.259500.740330+0.670030Granville
826 288.228200.693120+0.718430Plessissville
827 287.539300.661900+0.747100Saint-Felicien
828 288.975800.746560+0.663100Assonet
829 290.697900.851020-0.524110Complejo Astronomico El Leoncito
830 288.569700.734910+0.675900Hudson
831 277.413400.871910+0.488040Rosemary Hill Observatory, University of Florida
832 283.185000.765300+0.641600Etters
833 301.463300.823730-0.565080Obs. Astronomico de Mercedes, Buenos Aires
834 301.565400.823980-0.564730Buenos Aires-AAAA
835 288.642800.737090+0.673540Drum Hill Station, Chelmsford
836 288.501100.747080+0.662520Furnace Brook Observatory, Cranston
837 279.755300.892280+0.449960Jupiter
838 275.862800.770000+0.635960Dayton
839 302.067800.820970-0.569060La Plata
840 276.283300.732350+0.678700Flint
841 279.442330.796229+0.603220Martin Observatory, Blacksburg
842 282.767800.769010+0.637130Gettysburg College Observatory
843 273.064800.824810+0.563570Emerald Lane Observatory, Decatur
844 303.809820.822499-0.566884Observatorio Astronomico Los Molinos
845 283.505800.739420+0.671070Ford Observatory, Ithaca
846 269.655010.779842+0.623926Principia Astronomical Observatory, Elsah
847 275.975000.707800+0.704100Lunar Cafe Observator, Flint
848 237.021900.724120+0.687410Tenagra Observatory, Cottage Grove
849 265.169400.779270+0.624670Everstar Observatory, Olathe
850 274.080200.818100+0.573330Cordell-Lorenz Observatory, Sewanee
851 296.419620.712830+0.698986Burke-Gaffney Observatory, Halifax
852 269.405000.780500+0.623100River Moss Observatory, St. Peters
853 249.151700.843650+0.535440Biosphere 2 Observatory
854 249.179950.846183+0.531351Sabino Canyon Observatory, Tucson
855 266.538300.709300+0.702600Wayside Observatory, Minnetonka
856 242.554000.830000+0.556000Riverside
857 249.399200.852130+0.522040Iowa Robotic Observatory, Sonoita
858 253.780000.819400+0.571900Tebbutt Observatory, Edgewood
859 316.309700.941320-0.337070Wykrota Observatory-CEAMIG
860 313.034700.921080-0.388420Valinhos
861 312.920400.922530-0.384870Barao Geraldo
862 138.526200.808610+0.586580Saku
863 137.180000.807000+0.588000Furukawa
864 130.753300.842570+0.536800Kumamoto
865 285.879200.747650+0.661890Emmy Observatory, New Paltz
866 283.510000.778400+0.625700U.S. Naval Academy, Michelson
867 134.122200.816710+0.575220Saji Observatory
868 135.135900.830660+0.554920Hidaka Observatory
869 133.429800.834800+0.548700Tosa
870 313.174110.921798-0.386786Campinas
871 134.392500.822560+0.566780Akou
872 134.241100.829040+0.557340Tokushima
873 133.771700.824100+0.564550Kurashiki Observatory
874 314.417350.924359-0.380986Observatorio do Pico dos Dias, Itajuba
875 139.235300.808960+0.585930Yorii
876 139.246700.807620+0.587740Honjo
877 139.082800.811940+0.581960Okutama
878 136.914200.820190+0.570190Kagiya
879 137.353500.819700+0.570990Tokai
880 316.777100.921690-0.386640Rio de Janeiro
881 137.257100.818720+0.572300Toyota
882 137.355800.818420+0.572810JCPM Oi Station
883 138.421500.819860+0.570650Shizuoka
884 138.079200.818700+0.572400Kawane
885 138.466700.820490+0.569750JCPM Yakiimo Station
886 138.936700.818360+0.572800Mishima
887 139.336700.807450+0.587980Ojima
888 138.995200.818850+0.572170Gekko
889 140.142700.803220+0.593720Karasuyama
890 140.250000.810800+0.583400JCPM Tone Station
891 140.863300.786060+0.616090JCPM Kimachi Station
892 139.475300.808520+0.586500YGCO Hoshikawa and Nagano Stations
893 140.862220.786233+0.615870Sendai Municipal Observatory
894 138.447600.811130+0.583210Kiyosato
895 140.720300.785730+0.616580Hatamae
896 138.367800.811320+0.582920Yatsugatake South Base Observatory
897 139.492900.807970+0.587250YGCO Chiyoda Station
898 138.188300.821070+0.568990Fujieda
899 142.550000.722400+0.689100Toma
900 135.989940.819572+0.571083Moriyama
901 137.087700.816640+0.575250Tajimi
902 132.220800.827750+0.559220Ootake
903 135.176900.817380+0.574180Fukuchiyama and Kannabe
904 135.120000.824000+0.565000Go-Chome and Kobe-Suma
905 135.924600.833680+0.550400Nachi-Katsuura Observatory
906 145.667000.811300-0.583700Cobram
907 144.975800.790820-0.610010Melbourne
908 137.246700.803520+0.593300Toyama
909 237.871700.671100+0.738900Snohomish Hilltop Observatory
910   6.926700.723680+0.688110Caussols-ODAS
911 282.923300.742900+0.667200Collins Observatory, Corning Community College
912 288.234200.747690+0.661860Carbuncle Hill Observatory, Greene
913 303.816100.820930-0.569120Observatorio Kappa Crucis, Montevideo
914 288.010800.738090+0.672540Underwood Observatory, Hubbardston
915 261.878900.868610+0.493930River Oaks Observatory, New Braunfels
916 272.683600.772870+0.632480Oakley Observatory, Terre Haute
917 237.552200.681400+0.729480Pacific Lutheran University Keck Observatory
918 257.869400.720710+0.691100Badlands Observatory, Quinn
919 248.318300.841900+0.537900Desert Beaver Observatory
920 282.335300.731610+0.679470RIT Observatory, Rochester
921 254.472500.839880+0.541590SW Institute for Space Research, Cloudcroft
922 272.833300.823350+0.565690Timberland Observatory, Decatur
923 284.630000.766550+0.640060The Bradstreet Observatory, St. Davids
924 287.676900.689880+0.721500Observatoire du Cegep de Trois-Rivieres
925 249.858900.854500+0.518110Palominas Observatory
926 249.120900.853940+0.519020Tenagra II Observatory, Nogales
927 270.561940.735007+0.675850Madison-YRS
928 286.676100.756880+0.651360Moonedge Observatory, Northport
929 268.775800.863190+0.503190Port Allen
930 210.412240.953752-0.299638S. S. Observatory, Pamatai
931 210.384200.953300-0.301000Puna'auia
932 286.573940.749771+0.659497John J. McCarthy Obs., New Milford
933 249.734200.853830+0.519240Rockland Observatory, Sierra Vista
934 242.957200.839850+0.541080Poway Valley
935 282.339400.779770+0.624000Wyrick Observatory, Haymarket
936 263.379200.776140+0.628520Ibis Observatory, Manhattan
937 358.690000.580650+0.811430Bradbury Observatory, Stockton-on-Tees
938 351.616200.772430+0.632990Linhaceira
939 359.603300.769820+0.636190Observatorio Rodeno
940 358.961100.631990+0.772380Waterlooville
941 359.613900.769880+0.636080Observatorio Pla D'Arguines
942 359.363600.604130+0.794230Grantham
943 355.866400.638810+0.766790Peverell
944 354.083150.796657+0.602418Observatorio Geminis, Dos Hermanas
945 354.398600.726710+0.684740Observatorio Monte Deva
946   0.793100.756620+0.651700Ametlla de Mar
947   2.124400.652680+0.755110Saint-Sulpice
948   0.218900.610480+0.789370Pymoor
949 359.816900.674540+0.735770Durtal
950 342.117600.877640+0.478470La Palma
951 358.298300.621940+0.780460Highworth
952 359.758300.778700+0.625300Marxuquera
953   2.133900.746020+0.663930Montjoia
954 343.490600.881480+0.471420Teide Observatory
955 350.673900.781460+0.621880Sassoeiros
956 356.190800.762240+0.645300Observatorio Pozuelo
957 359.350600.710470+0.701370Merignac
958 358.969610.724206+0.687273Observatoire de Dax
959   1.465300.725960+0.685480Ramonville Saint Agne
960   0.610800.630160+0.773870Rolvenden
961 356.820600.561120+0.824980City Observatory, Calton Hill, Edinburgh
962 359.818800.778450+0.625610Gandia
963 359.733300.608400+0.790900Werrington
964 358.843300.624710+0.778260Southend Bradfield
965 351.400800.797610+0.601180Observacao Astronomica no Algarve, Portimao
966 357.204230.609591+0.790100Church Stretton
967 358.977800.615080+0.785850Greens Norton
968   0.425000.615800+0.785300Haverhill
969 359.845400.623500+0.779200London-Regents Park
970   0.495400.620450+0.781620Chelmsford
971 350.812490.781336+0.622040Lisbon
972 357.583300.543590+0.836560Dun Echt
973 359.667100.622710+0.779830Harrow
974   8.922000.715420+0.696370Genoa
975 359.633300.772920+0.632390Observatorio Astronomico de Valencia
976 358.466900.612580+0.787780Leamington Spa
977 351.548300.586600+0.807170Markree
978 357.245410.588685+0.805673Conder Brow
979 358.669700.628960+0.774850South Wonston
980 357.220000.588640+0.805700Lancaster
981 353.352200.584090+0.808980Armagh
982 353.662100.597710+0.799040Dunsink Observatory, Dublin
983 353.795250.805167+0.591067San Fernando
984 357.269750.631671+0.772658Eastfield
985 357.531700.608010+0.791300Telford
986 359.360530.625049+0.777992Ascot
987 355.373500.586580+0.807210Isle of Man Observatory, Foxdale
988 355.706000.562250+0.824210Glasgow
989 357.405820.591888+0.803341Wilfred Hall Observatory, Preston
990 356.312100.762600+0.644870Madrid
991 356.927800.597500+0.799190Liverpool (since 1867)
992 356.999500.597300+0.799300Liverpool (before 1867)
993 357.495560.629975+0.774031Woolston Observatory
994 359.387800.628270+0.775400Godalming
995 358.417700.578190+0.813190Durham
996 358.748300.620250+0.781790Oxford
997 359.150000.619000+0.783000Hartwell
998 359.757530.622254+0.780206London-Mill Hill
999 359.472500.710330+0.701530Bordeaux-Floirac
A00   0.377000.624750+0.778210Gravesend
A01   0.744100.744140+0.665960Masia Cal Maciarol Modul 2
A02   0.744100.744140+0.665960Masia Cal Maciarol Modul 8
A03   1.400000.754100+0.654600Torredembarra
A04   1.718100.722060+0.689560Saint-Caprais
A05   1.817500.727210+0.684170Belesta
A06   2.441700.749220+0.660120Mataro
A07   2.744400.660700+0.748150Gretz-Armainvilliers
A08   2.884700.727350+0.684060Malibert
A09   1.180300.650370+0.757110Quincampoix
A10   1.928100.752780+0.656130Observatorio Astronomico de Corbera
A11   2.471800.632220+0.772190Wormhout
A12   8.747680.703404+0.708434Stazione Astronomica di Sozzago
A13   7.139400.686320+0.725010Observatoire Naef, Ependes
A14   5.186400.720280+0.691430Les Engarouines Observatory
A15   6.797200.619030+0.782750Josef Bresser Sternwarte, Borken
A16   7.192200.686220+0.725110Tentlingen
A17   8.681520.650125+0.757317Guidestar Observatory, Weinheim
A18   7.176100.623420+0.779280Herne
A19   7.074400.631640+0.772670Koln
A20   7.518870.605274+0.793357Sogel
A21   8.058100.636670+0.768620Irmtraut
A22   8.653100.648770+0.758480Starkenburg Sternwarte-SOHAS
A23   8.667700.650270+0.757190Weinheim
A24   8.948100.699950+0.711850New Millennium Observatory, Mozzate
A25   9.192500.701040+0.710770Nova Milanese
A26   8.657360.646597+0.760303Darmstadt
A27  10.323600.618230+0.783410Eridanus Observatory, Langelsheim
A28  10.334200.673980+0.736420Kempten
A29  10.673300.723690+0.687820Santa Maria a Monte
A30  11.223080.700397+0.711555Crespadoro
A31  11.418600.700240+0.711550Corcaroli Observatory
A32  10.551700.584230+0.808870Panker
A33  11.015700.632310+0.772170Volkssternwarte Kirchheim
A34  10.791100.649440+0.757930Grosshabersdorf
A35  12.897800.635110+0.769950Hormersdorf Observatory
A36   9.791100.698560+0.713400Ganda di Aviatico
A37  13.663400.611280+0.788770Mueggelheim
A38  13.374700.747060+0.662660Campocatino Automated Telescope, Collepardo
A39  12.418600.630840+0.773360Altenburg
A40  14.497800.811040+0.583060Pieta
A41  14.591100.692900+0.718710Rezman Observatory, Kamnik
A42   9.501900.612800+0.787600Gehrden
A43  13.089700.612010+0.788210Inastars Observatory, Potsdam (before 2006)
A44  13.697200.666090+0.743460Altschwendt
A45   9.362000.625250+0.777860Karrenkneul
A46  16.582500.653490+0.754470Lelekovice
A47  16.603100.759620+0.648290Matera
A48  10.888500.704010+0.707820Povegliano Veronese
A49  17.637200.503720+0.860980Uppsala-Angstrom
A50  28.997300.644070+0.762450Andrushivka Astronomical Observatory
A51  18.666700.583700+0.809300Danzig
A52  18.755300.677560+0.733040Etyek
A53  10.688300.702940+0.708890Peschiera del Garda
A54  16.621700.608280+0.791080Ostrorog
A55  13.118100.738710+0.672040Osservatorio Astronomico Vallemare di Borbona
A56  10.319700.714060+0.697840Parma
A57  11.103100.723640+0.687910Osservatorio Astron. Margherita Hack, Firenze
A58   2.469400.661350+0.747580Observatoire de Chalandray-Canotiers
A59  12.907100.641230+0.764900Karlovy Vary Observatory
A60  20.810600.845560-0.532600YSTAR-NEOPAT Station, Sutherland
A61   8.858100.709490+0.702380Tortona
A62   9.230100.662330+0.746780Aichtal
A63   4.756700.698790+0.712980Cosmosoz Obs., Tassin la Demi Lune
A64   6.115100.690340+0.721320Couvaloup de St-Cergue
A65   2.408300.719390+0.692390Le Couvent de Lentin
A66  10.316100.726130+0.685260Stazione Osservativa Astronomica, Livorno
A67   7.678500.716650+0.695220Chiusa di Pesio
A68   9.653300.577550+0.813620Swedenborg Obs., Bockholmwik
A69  11.330000.728700+0.682600Osservatorio Palazzo Bindi Sergardi
A70  25.203300.426540+0.901440Lumijoki
A71  15.453300.664860+0.744590Stixendorf
A72  13.622200.629040+0.774810Radebeul Observatory
A73  16.289500.667880+0.741830Penzing Astrometric Obs., Vienna
A74   8.762400.641951+0.764216Bergen-Enkheim Observatory
A75   2.186100.751240+0.657830Fort Pius Observatory, Barcelona
A76  20.835600.669480+0.740370Andromeda Observatory, Miskolc
A77   5.646930.720583+0.691196Observatoire Chante-Perdrix, Dauban
A78  11.715090.730944+0.680264Stia
A79  23.843400.743686+0.666622Zvezdno Obshtestvo Observatory, Plana
A80  14.122200.614080+0.786620Lindenberg Observatory
A81  12.403300.745780+0.663970Balzaretto Observatory, Rome
A82  13.874400.700370+0.711480Osservatorio Astronomico di Trieste
A83  29.996900.459450+0.885250Jakokoski Observatory
A84  30.333300.801750+0.596320TUBITAK National Observatory
A85  30.806500.688810+0.722520Odessa Astronomical Observatory, Kryzhanovka
A86   4.354700.701700+0.710210Albigneux
A87   8.766200.649350+0.757980Rimbach
A88   8.901330.714961+0.696835Bolzaneto
A89  10.330800.674210+0.736210Sterni Observatory, Kempten
A90   2.143100.751200+0.657880Sant Gervasi Observatory, Barcelona
A91  26.599700.466780+0.881430Hankasalmi Observatory
A92  26.092700.715060+0.696730Urseanu Observatory, Bucharest
A93  10.418900.722220+0.689350Lucca
A94  13.457700.696410+0.715260Cormons
A95  28.389200.465840+0.881930Taurus Hill Observatory, Varkaus
A96  16.286700.666560+0.743030Klosterneuburg
A97  16.421900.666460+0.743080Stammersdorf
A98  30.209200.582140+0.810400Observatory Mazzarot-1, Baran'
A99  10.858900.699780+0.712230Osservatorio del Monte Baldo
B00   2.576700.662890+0.746220Savigny-le-Temple
B01   8.446400.641170+0.764990Taunus Observatory, Frankfurt
B02  20.656600.632240+0.772240Kielce
B03  16.269800.667590+0.742110Alter Satzberg, Vienna
B04   7.478510.698677+0.713400OAVdA, Saint-Barthelemy
B05  37.883100.571340+0.818000Ka-Dar Observatory, Barybino
B06   2.533720.747520+0.662058Montseny Astronomical Observatory
B07   9.003300.693830+0.717780Camorino
B08  11.380700.714980+0.696830San Lazzaro di Savena
B09  10.670800.725500+0.685930Capannoli
B10   5.515000.715640+0.696310Observatoire des Baronnies Provencales, Moydans
B11  10.628600.698810+0.713180Osservatorio Cima Rest, Magasa
B12   4.490600.613290+0.787210Koschny Observatory, Noordwijkerhout
B13   8.931100.699500+0.712310Osservatorio di Tradate
B14   9.075800.710610+0.701380Ca del Monte
B15  13.012900.611110+0.788900Inastars Observatory, Potsdam (since 2006)
B16  36.954700.563820+0.8231701st Moscow Gymnasium Observatory, Lipki
B17  33.162800.705588+0.706256AZT-8 Evpatoria
B18  42.500800.729580+0.682320Terskol
B19   2.441400.749630+0.659660Observatorio Iluro, Mataro
B20   2.263600.750260+0.658970Observatorio Carmelita, Tiana
B21  13.474400.663350+0.745890Gaisberg Observatory, Schaerding
B22   0.744100.744120+0.665980Observatorio d'Ager
B23  10.971000.701240+0.710690Fiamene
B24   2.598300.663170+0.745980Cesson
B25  15.055700.793860+0.606140Catania
B26   5.666700.722040+0.689660Observatoire des Terres Blanches, Reillanne
B27  14.154400.664250+0.745160Picard Observatory, St. Veit
B28  13.183600.694660+0.716960Mandi Observatory, Pagnacco
B29   0.670100.758010+0.650080L'Ampolla Observatory, Tarragona
B30  16.568900.608720+0.790740Szamotuly-Galowo
B31  20.810800.845600-0.532540Southern African Large Telescope, Sutherland
B32  12.948600.634670+0.770300Gelenau
B33  10.778300.725880+0.685550Libbiano Observatory, Peccioli
B34  33.725800.817480+0.574050Green Island Observatory, Gecitkale
B35  35.031700.849910+0.525240Bareket Observatory, Macabim
B36  13.712500.666840+0.742780Redshed Observatory, Kallham
B37   2.259340.748338+0.661147Obs. de L' Ametlla del Valles, Barcelona
B38  11.857460.724995+0.686523Santa Mama
B39   8.907200.699500+0.712310Tradate
B40  15.070600.793310+0.606900Skylive Observatory, Catania
B41  17.692500.654490+0.753620Zlin Observatory
B42  30.327500.574010+0.816140Vitebsk
B43   7.308900.634040+0.770730Hennef
B44   5.590600.717720+0.694190Eygalayes
B45  19.935600.641690+0.764470Narama
B46  12.054390.714373+0.697420Sintini Observatory, Alfonsine
